texte,AVIS,RECLAMATION,SUGGESTION,EXPERIENCE,source,valide_humain
Dommage plus possible de contrôler les pulsations cardiaques je pense que je vais quitter,1,0,1,0,dataset_apia2022,1
"Bonne appli grâce à laquelle je me suis mise a marcher, une bonne habitude ca apporte plein de bienfaits ^^ Sinon très motivante avec son compteur de pas et on peut faire des defis avec nos amis c cool 😊",1,0,0,1,dataset_apia2022,1
Impossible de démarrer l'application une fois installé beaucoup plus simple avant,0,1,0,0,dataset_apia2022,1
Je préférais nettement le graphisme de la version précédente !! Quelle horreur 😱,1,0,1,0,dataset_apia2022,1
Très bon application mais depuis la mise à jour des donné de confidentialité en deux étapes impossible de l ouvrir ... il demande notre numéro de téléphone il nous envoi un code et quand on valide retour à la case départ...,1,1,0,0,dataset_apia2022,1
J'ai un problème de capteur de marche et entrainement récent il ne fonctionne pas,0,1,0,0,dataset_apia2022,1
"Très bien, en revanche dommage que Samsung n'est toujours pas réglé le partenariat avec googlefit pour les montres connectés LG!",1,0,1,0,dataset_apia2022,1
depuis la mise à jour la detection d'entraînement automatique ne fonctionne plus sur mon S8 sinon super appli,0,1,0,0,dataset_apia2022,1
Je vais désinstaller l'app de mon GSM car la mise à jour m'impose un accès aux données de mon téléphone. Bye bye Samsung Health,1,0,1,0,dataset_apia2022,1
Merci pour cette application,1,0,0,0,dataset_apia2022,1
ce logo est très bien pour savoir comment on se sent dans sa peau.je le recommande à des personnes qui recherche ce logo.c'est un sport qui est très bon pour la santé.,1,0,0,1,dataset_apia2022,1
Je suis plutôt contente de l'application sauf qu'il n'y à plus d'éléments pourle suivi des calories consommées dans la journée . Pouvez-vous la remettre?,1,0,1,0,dataset_apia2022,1
Depuis la dernière mise a jour pas moyen de passer l etape de validation en 2 etapes... l application ne fonctionne plus.. comment reparer ? merci pour votre aide.,0,1,0,0,dataset_apia2022,1
"L'application m'a paru intéressante mais la disparition de ""gestion du poids"" dans la dernière mise à jour est gênante et je n'arrive pas à retrouver les données dans l'historique",1,0,1,0,dataset_apia2022,1
L app. refuse de marcher sur Mon telephone.,0,1,0,0,dataset_apia2022,1
Nécessite la validation en 2 étapes. Direct poubelle merci,1,0,1,0,dataset_apia2022,1
Impossible de me reconnecter,0,1,0,0,dataset_apia2022,1
"Impossible de l'utiliser sans donner à l'application l'autorisation de passer des appels... Non merci, c'est des installé aussitôt.",1,0,1,0,dataset_apia2022,1
sur le programme sommeil il ne détecte pas quand le réveil sonné et donc quand on se réveille. dommage,0,1,0,0,dataset_apia2022,1
"Depuis que j'ai installé l'appli mon téléphone beug complètement. Je viens d'acheter la montre, l'appli fonctionne bien mais pour le reste du téléphone c'est la cata. Des solutions ??",0,1,0,0,dataset_apia2022,1
"Bonjour. J'utilise cette application avec un Samsung A3 2017 et une gear S3. Je suis plutôt satisfait, même si je ne retrouve pas l'ensemble des exercices sur la montre (ex : impossible de lancer un entraînement ski... ) Autre demande, avoir la possibilité d'un mode sombre (fond noir) qui permettrait de limiter la consommation de l'écran..",0,0,1,1,dataset_apia2022,1
La mise a jour est nul trop de beug,0,1,0,0,dataset_apia2022,1
"Excellente appli. Pour le moment, je n'ai aucun des problèmes mentionnés par d'autres.",1,0,0,0,dataset_apia2022,1
Il manque un lecteur de code barre qui simplifierait la saisie alimentaires. Les nutriments ne sont pas systématiquement pris en compte ce qui fait que le bilan nutritionnel faux l'analyse bilan gestion de poids ne correspond pas et donne des indications qui mène direct à l'anorexie . Les bilans indiquent une surconsommation de calories mais je suis en dessous des calories consommées par rapport à mon objectif poids alors que je maigris et que je suis sous mon poids objectif!!.,0,0,1,0,dataset_apia2022,1
superbe application,1,0,0,0,dataset_apia2022,1
Je n arrivés pas du tout à me connecter avec mon portable huawei et sur ma montre galaxie Est ce normal ?,0,1,0,0,dataset_apia2022,1
"Très bonne application, ça serait bien de faire en sorte qu'on puisse juste supprimer des repas ou des recettes enregistrées et de pouvoir scanner les aliments comme fitnesspal",1,0,1,0,dataset_apia2022,1
Je trouve sa assez pratique !!,1,0,0,0,dataset_apia2022,1
"Super !!C'est parfois complexe d'enregistrer ses repas car elle beugue sinon elle est top!! Elle nous donne envie de nous dépasser!! De nous dépenser tout en vérifiant notre alimentation ! Elle nous permet aussi de rencontrer d'autres membres,d'autres pays! Sympa !!",1,0,0,1,dataset_apia2022,1
nice App it motivates you to practice sports and walking through the good health,1,0,0,1,dataset_apia2022,1
"Cette Version 6 est de prime abord un peu déroutante au début. Après plusieurs semaines on s'y fait. Bien sûr elle n'est pas encore parfaite, mais elle est sur le bon chemin. Encore un effort et elle sera au top.",1,0,0,1,dataset_apia2022,1
"Plutôt dessus de la mise à jour. Bug dans l'enregistrement des repas (blanc, enregistré pas etc) et les phases de soleil sans mainte'a't sans mouvement....",1,1,0,0,dataset_apia2022,1
Vérifier chaque jour le nombre de pas,0,0,0,1,dataset_apia2022,1
mauvaise synchronisation,0,1,0,0,dataset_apia2022,1
Impossible à paramétrer sur mon nouveau S21. Fonctionnait parfaitement sur mon ancien Samsung A70.,0,1,0,0,dataset_apia2022,1
Super permet de suivre mon nombre de pas,1,0,0,1,dataset_apia2022,1
Depuis la dernière mise a jour Samsung de cette nuit l application ne fonctionne plus on dirait que la mise de celle ci ne se fait pas...vraiment dommage .,1,1,0,0,dataset_apia2022,1
Very good,1,0,0,0,dataset_apia2022,1
De moins en moins de fonctionnalités,1,0,0,0,dataset_apia2022,1
Application sympa le système du podomètre le calcul de calories perdu pour tout ce qui est cardio. 👍 En revanche pour le côté musculation c'est très bof le calcul se fait aussi avec un chrono hors la musculation fonctionne par séries et au poids soulevé.. du coup pas top du sur ce point là. a rectifié au plus vite si possible 😉👍,1,0,1,1,dataset_apia2022,1
Il ne manque plus que le suivi des mensurations et l'appli sera plus que parfaite !!,0,0,1,0,dataset_apia2022,1
"L'appli ne compte plus les pas. J'ai autorisé l'accès à mon téléphone à Samsung Health, mais l'appli ne compte toujours pas mes pas. Alors je la désinstalle. Dommage, j'aimais beaucoup l'ancienne version (je lui donnais 5 étoiles).",1,1,0,0,dataset_apia2022,1
Génial cela me booste à faire des exercice comme du vélo de la marche... Grâce à cette application jai même ressortis mes vélo d'appartement et epielieptique. Je vous conseille vraiment de commencer à utiliser ce application !,1,0,0,1,dataset_apia2022,1
J'utilise cette application depuis au moins 8 ans.. cette mise à jour est ridicule rien ne marche je ne sais si les développeurs l'ont tout simplement essayer!!! J'ai due désinstaller . On verra par la suite,1,0,0,1,dataset_apia2022,1
"Bonjour est ce que c'est possible du faire du fractionné avec cette 
application ?",0,0,1,0,dataset_apia2022,1
En quoi une application qui sert à compter mes pas. à besoin d avoir la possibilité de passer des appels. Ça devient n importe quoi la. Appli desinstallée !!! @samsung il va falloir revoir revoir votre copie et respecter la vie privée de vos usagers,1,0,1,0,dataset_apia2022,1
Meme pas capable de prendre un itinéraire de marche correctement...distances de pas n'importe quoi. Bon à jeter,1,1,0,0,dataset_apia2022,1
"j'ai plaisir à l'utiliser cette application celà ma permis une prise en main sans contrainte , je me sent mieux est cerise j'ai perdue du Poids.",1,0,0,1,dataset_apia2022,1
Non pas facilement,1,0,0,0,dataset_apia2022,1
"J'aime l'application, mais il n'est pas possible d'établir des quantités pour la nourriture en unités variables",1,0,1,0,dataset_apia2022,1
"Depuis dernière mise à jour, ne compte plus rien du tout... Inutile",0,1,0,0,dataset_apia2022,1
"Superbe application que j'utilise, en plus d'exercices physiques, également pour le régime. Vraiment très efficace le suivi numérique qui vous permet de perdre gratuitement du poids. Grand merci à Samsung Health...",1,0,0,1,dataset_apia2022,1
"Je l'utilise depuis juin 2019 mais depuis la dernière mise à jour je n'ai plus l'historique et je ne vois pas non plus ma balade en vélo d'aujourd'hui. Si ce n'est plus accessible, je désinstalle l'application.",1,0,1,1,dataset_apia2022,1
Cette application nous aide à faire beaucoup plus d'efforts,0,0,0,1,dataset_apia2022,1
Connaît pas,1,0,0,0,dataset_apia2022,1
heals great,1,0,0,0,dataset_apia2022,1
"depuis plusieurs semaines la synchro avec strava est toute buguée, ca fonctionne 1 fois sur 5, insupportable, alors qu'avant ca fonctionnait tres bien",0,1,0,0,dataset_apia2022,1
"Suite à un changement de portable, avec obligation de télécharger samsung health, je me retrouve avec des vidéos en anglais, ainsi que les distances et vitesse d exercice. Comment faire pour résoudre ce problème ?",0,1,1,0,dataset_apia2022,1
"Après la connexion du login et MDP cela charge en continu, plus rien ne fonctionne 😑",0,1,0,0,dataset_apia2022,1
"Appli que j ai découvert lors de l achat de mon note 4 à l époque. Au début, je passais mon temps à tout remplir ,( consommation de verre d eau, café, mesurer mon poult, etc...)et d un simple ""jeu"", j ai commencer à relever des défis, à perdre du poids et surtout à réussir à faire de la course à pieds. Grâce à cette appli GRATUITE!!!!! je suis devenus sportif et en meilleurs santé grâce à de nombreux conseils santé et idée d exercices pour être en forme . C est une excellente appli!!",1,0,0,1,dataset_apia2022,1
Nul depuis la dernière mise à jour. Dommage c était pour moi la meilleur appli mais maintenant c compliqué pour démarrer une activité et le résumé fait le totale de tout on ne peux voir le résumé que d une activité donc difficile à suivre.,1,0,1,1,dataset_apia2022,1
super bien....!! motivant pour se bouger. se ballader... lorsqu'on se donne des objectifs de nombre de pas. moi 10000 ..la montre stimule ... c'est top.,1,0,0,1,dataset_apia2022,1
bien pour santé,0,0,0,1,dataset_apia2022,1
très motivante cette application. facile d'utilisation .,1,0,0,0,dataset_apia2022,1
Je suis déçue car l'application bug souvent les pas ne se comptabilisent plus,0,1,0,0,dataset_apia2022,1
"Application qui propose beaucoup de choses, notamment les défis mensuels, qui poussent à conserver une activité régulière tous les jours !",0,0,0,1,dataset_apia2022,1
Bonjour pouvez vous faire une mise à jour. Car j'ai un téléphone Huawei et l'application se ferme systématiquement. Impossible d'y accéder. Merci à vous.,0,1,0,0,dataset_apia2022,1
Ne marche pas depuis longtemps malgré j'ai la dernière mise a jour si possible une solution,0,1,0,0,dataset_apia2022,1
très bonne application,1,0,0,0,dataset_apia2022,1
cooooool,1,0,0,0,dataset_apia2022,1
"Je me sers tous les jours de cette application. Elle permet un bon suivi de mes activités, associée au bracelet Samsung, ça devient un pur plaisir. Merci aux concepteurs, et je conseille vraiment de bon ❤.",1,0,0,1,dataset_apia2022,1
Il trop cool,1,0,0,0,dataset_apia2022,1
Obligation de rentrer son code Samsung systèmatiquement.. Pas pratique,0,0,0,1,dataset_apia2022,1
tooooop ❤,1,0,0,0,dataset_apia2022,1
Est il possible de mettre l'application en français ? Car elle est en anglais,0,0,1,0,dataset_apia2022,1
Les nouvelles conditions ne sont pas acceptables. Je ne signerai pas et cherche une autre appli. Dommage...,1,0,1,0,dataset_apia2022,1
"Les dernières mises à jour ne fonctionnent pas bien, j'ai perdu tous mes derniers entraînements, la géo-localisation marche mal. Dommage ça fonctionnait mieux avant.",0,1,0,0,dataset_apia2022,1
"J'aime bcp cette appli qui nous permet de suivre nos efforts jours après jours. Petite suggestion : pouvoir enregistrer le nombre de pompes effectuées, haltères soulevées et leur poids etc pour un meilleur suivi. Merci",1,0,1,1,dataset_apia2022,1
Ap plication motivante !,1,0,0,0,dataset_apia2022,1
"C'était une très bonne appli avant la mise à jour du 5.8.2020 version 6.11.0.061. Il n'y a plus la gestion du poids avec bilan des calories. C'était un plus, maintenant l'appli devient sans intérêt ressemblant à toutes les autres. A quand la prochaine maj ? Et la restitution de cette fonction ?",1,0,1,0,dataset_apia2022,1
Je ne trouve plus comment exporter les fichiers GPX. Est-ce toujours possible ?,0,1,1,0,dataset_apia2022,1
Ne détecte plus les pas depuis la MAJ. J'ai quasi 1000 pas de moins par jour ! Très déçue,1,1,0,0,dataset_apia2022,1
motivant,1,0,0,0,dataset_apia2022,1
Assez bien,1,0,0,0,dataset_apia2022,1
Pas compris pourquoi il faut faire 400000000000000 manipulations pour arriver sur son suivi d'activité ? Pas compris pourquoi les activités sont figées et non modulable ? Vous avez décidé de régresser ? Au moins ça c'est réussi,0,0,1,1,dataset_apia2022,1
"Très pratique à utiliser et j'apprécie le récapitulatif hebdomadaire Petit bémol, le compteur de pas ne se déclenche pas systématiquement",1,1,0,1,dataset_apia2022,1
"S'IL VOUS PLAIT, UN WIDGET POUR LA FONCTION ""SANTÉ DES FEMMES MERCI""",0,0,1,0,dataset_apia2022,1
Très utile depuis des années,1,0,0,0,dataset_apia2022,1
Ne calcule plus les pas dommage,0,1,0,0,dataset_apia2022,1
Une belle application,1,0,0,0,dataset_apia2022,1
Ne fonctionne pas sur mon samsung c7 car il est rooté,0,1,0,0,dataset_apia2022,1
Il manque certains améliorations mais elle biens,1,0,1,0,dataset_apia2022,1
Useless,1,0,0,0,dataset_apia2022,1
👍👍,1,0,0,0,dataset_apia2022,1
"Parfait pour mon utilisation. La partie nourriture est complexe à utiliser au day to day mais c'est éducatif.... Le sommeil est très intéressant Le poids facile à enregistrer Le reste est parfait. Cardio, tension... entraînement programmé ou détecté automatiquement. Tout roule, tout fonctionne.... facile. Bonne application avec une montre Samsung connecté.",1,0,0,1,dataset_apia2022,1
Dommage en changeant d adresse on perd toute l'ancienneté,0,1,0,0,dataset_apia2022,1
"impossible de se connecter à mon compte Samsung, j'ai perdu mon historique à cause de ça message affiché : impossible de se connecter au serveur",0,1,0,0,dataset_apia2022,1
Pas toujours fiable aux nombres de pas effectués.,0,1,0,0,dataset_apia2022,1
"très pratique, une bonne application pour le maintien de la forme.",0,0,0,1,dataset_apia2022,1
Impossible de se connecter 😕,0,1,0,0,dataset_apia2022,1
Bien supérieur a Google Fit. Fonctionne même si l'on ne possède pas un mobile de la marque.,1,0,0,1,dataset_apia2022,1
bonne application au contenu très vaste... bonne application,1,0,0,0,dataset_apia2022,1
Parfaite me suis chaque secondes,1,0,0,0,dataset_apia2022,1
manque possibilité d'enregistrer les paires de chaussures que l on utilise pour connaitre le cumul des kms parcourus avec.,0,0,1,0,dataset_apia2022,1
Depuis la dernière mise à jour je trouve l application nulle ! Plus de notification sur notre nombre de pas plus de défis comme les 200000 pas mensuels,1,0,1,0,dataset_apia2022,1
"j'aime vraiment beaucoup cette application que je fasse du vélo ou de la marche , j'ai toutes les indications : temps , kilomètres, vitesse ....",1,0,0,1,dataset_apia2022,1
"Audio voice during course is no longer working, no use now",0,1,0,0,dataset_apia2022,1
Déçue car ne correspond pas du tout avec mon tapis électrique sauf le temps parcouru.,0,1,0,0,dataset_apia2022,1
depuis un certain temps ne fonctionne plus correctement,0,1,0,0,dataset_apia2022,1
"C'est très bien, mais je n'arrive pas à rentrer certains aliments comme le pain de campagne par exemple. mon mari, qui m'a fait découvrir cette appli, y arrive très bien. Il doit me manquer la dernière mise à jour. sinon c'est bien",1,0,1,0,dataset_apia2022,1
berfect,1,0,0,0,dataset_apia2022,1
C'est très bien laplicason,1,0,0,0,dataset_apia2022,1
Application pourri et je pèse mes mots depuis les dernières mises à jour elle était tellement bien avant,1,0,0,0,dataset_apia2022,1
Super utile,1,0,0,0,dataset_apia2022,1
Appli pratique et ludique. Incite à maintenir une activité physique régulière.,0,0,0,1,dataset_apia2022,1
Très sympa j adore,1,0,0,0,dataset_apia2022,1
"J'ai un Samsung Galaxy Note 8 et l'application fonctionne très bien je l'utilise au quotidien, même pendant mon Sport.. Je peux enfin dire que pour moi c'estl'l'application parfaite je donne une note 10+... 100%",1,0,0,1,dataset_apia2022,1
on ne vois plus les codes couleur des phase de sommeil ????? galaxy s8,0,1,0,0,dataset_apia2022,1
Motivante accessible à tous,1,0,0,0,dataset_apia2022,1
"Excellente application,",1,0,0,0,dataset_apia2022,1
"J'ai un Galaxy note 5 reconditionné (NON ROOTÉ) et impossible d'utiliser l'application par ""appareil rooté"". Toutes mes données sont sur mon note 4 qui ne fonctionne plus, merci de faire des applications qui marchent sur tous vos appareils !",0,1,0,0,dataset_apia2022,1
"Dommage que cette application ne fonctionne bien qu avec certains smartphones Elle serait top sinon. Impeccable avec un Wiko view 3 et nul avec un xaomi 10 ( ne comptabilise pas les pas, n enclenche pas la détection automatique d exercice et se désactive très souvent)",1,0,1,1,dataset_apia2022,1
"L'application est bien mais je comprend toujours pas pourquoi il existe si 
peu d'application partenaire, me concernant il manque nike run club & nike 
training.",1,0,1,0,dataset_apia2022,1
Quelques beug informatique,0,1,0,0,dataset_apia2022,1
C'est super,1,0,0,0,dataset_apia2022,1
J'ai eu un problème avec mon téléphone je viens d'en changer et beaucoup de pas ne sont pas comptabilisés,0,1,0,0,dataset_apia2022,1
Cette application est très intéressante. Elle est très facile d'utilisation et très bien réalisée. Je suis très satisfait de votre prestation et j'ai eu beaucoup apprécié vos services. Nous sommes très heureux de votre application car je l'aime beaucoup et que je n'ai rien à faire. Je suis très fier d'elle depuis des années. Merci beaucoup pour tout ce qui a dans cette application qui fait plaisir et que j'aime énormément. Un grand bravo pour cette application qui fait plaisir à beaucoup de gens,1,0,0,0,dataset_apia2022,1
Parfait pour faire du sport,0,0,0,1,dataset_apia2022,1
Au top comme appli ..... très complète et simple... merci.,1,0,0,0,dataset_apia2022,1
quand vous allez virer les tricheurs des défis je mettrais plus d'étoiles,1,0,1,0,dataset_apia2022,1
"Après actualiser, la dernière version de l'appli ne compte mes pas du tout. Même si je l'ouvre. S'il vous plaît, vérifie ça.",0,1,0,0,dataset_apia2022,1
Bien vu part tous,1,0,0,0,dataset_apia2022,1
TRÈS très bien,1,0,0,0,dataset_apia2022,1
super bien ! et très utile pour l 'entraînement de tout les jours ! super 👍,1,0,0,1,dataset_apia2022,1
Tred utile et pratique,1,0,0,0,dataset_apia2022,1
"l'app est très bien, j'aurais voulu mettre 5 étoiles mais on ne peu pas changer la voix, j'aurais aimer qu'il y est le choix entre voix féminine et masculine 😭 cela m'aurai permis de mieu courire",1,0,1,0,dataset_apia2022,1
"Cette application était géniale mais après que l'application se soit mise à jour toute seule l'onglet gestion de poids (inférieur, bon, supérieur) à disparu c'est tellement dommage. Mise à jour imposé et plein de chose ont disparu ou totalement changé (couleur etc...) je ne vais plus utiliser cette application",1,0,1,0,dataset_apia2022,1
Pourquoi demander l'accès aux SMS et Tel ?,0,0,1,0,dataset_apia2022,1
Ne marche plus,0,1,0,0,dataset_apia2022,1
Depuis la dernière mise à jour l'appli me demande de contrôler les appels téléphoniques et mes contacts. Je ne comprends pas pourquoi une application des pas doive contrôler et gérer mes appels ?,0,0,1,0,dataset_apia2022,1
j'aime bcp cette application. super complète et sans pub !,1,0,0,0,dataset_apia2022,1
Au top avant la mise a jour avec beaucoup de paramètres et d information maintenant ça devient un podometre avec quelques informations supplémentaires très déçu 😞,1,0,1,0,dataset_apia2022,1
"Fonctionnait parfaitement sur mon ancien téléphone redmi note 7. La j'ai acheté le redmi note 8, impossible de se connecter. Tourne dans le vide sans aboutissement. Impossible également de connecter ma Galaxy watch active avec l'appli wearable. Montre devenue complétement inutile. A ce prix ça fait mal aux fesses...",1,1,0,0,dataset_apia2022,1
"Application agréable, Claire et facile à utiliser",1,0,0,0,dataset_apia2022,1
super ❤❤❤👍,1,0,0,0,dataset_apia2022,1
Super motivant,1,0,0,0,dataset_apia2022,1
"cohérence du nombre de pas, pas toujours correct, sinon très intéressant.",0,1,0,0,dataset_apia2022,1
Ne fonctionne plus...,0,1,0,0,dataset_apia2022,1
Très utile pour mesurer ses dépenses énergétique,0,0,0,1,dataset_apia2022,1
"Un peu compliqué de s'y retrouver au début, mais avec la Galaxy Watch, c'est pas mal du tout.",0,0,0,1,dataset_apia2022,1
Après un partage de connexion avec tv Samsung. Je ne peux plus l'utiliser que des message erreur,0,1,0,0,dataset_apia2022,1
"À quand le ""réveil intelligent"" ou au moins une fonction réveil ? Et simplifier le mode sport très complexe à utiliser serait sympa sinon bonne appli en général",1,0,1,0,dataset_apia2022,1
Parfait💎💎💎💎💎💎✅,1,0,0,0,dataset_apia2022,1
Tres dommage que je ne puisse pas associer mon bracelet garmin vivosmart 4 à l'application.,0,0,1,0,dataset_apia2022,1
"Tu n'a pas besoin de scanner mon numéro de téléphone et mes contacts pour m'afficher mon rythme cardiaque. En installant cette application vous mettez en danger les données personnelles de tout vos contacts. Si vous l'avez, vous êtes égoïste.",0,0,1,0,dataset_apia2022,1
"Depuis le changement en février on ne retrouve plus certaines fonctionnalités. C est beaucoup moins bien,on n y fait plus grand chose. L onglet Sommeil est bâclé et moins intéressant, moi qui vantais Samsung health je ne fais que râler! Bientôt si ça continue Huawei va être mieux pfff. Idem pour les contacts pourquoi ne pas proposer que les personnes qui ont une montre pour les défis? Au lieu d enlever les choses intéressantes, commencez par mettre des choses évidentes ! Devenu NUL NUL NUL",1,0,1,1,dataset_apia2022,1
Super!!,1,0,0,0,dataset_apia2022,1
Application au top et motivante,1,0,0,0,dataset_apia2022,1
"J'aime trop cette appli. Je vous la conseille tous. Elle peut faire plein de trucs. Comme la fréquence cardiaque, le stress. Le réveil. Les alarmes. Mesure le poids. Aide super bien à garder la forme. Elle fait vraiment tout, c'est trop cool comme appli.",1,0,0,1,dataset_apia2022,1
😍,1,0,0,0,dataset_apia2022,1
très cool,1,0,0,0,dataset_apia2022,1
super appli mais vraiment déçu que la saturation en oxygene ait disparue avec le S10,1,0,1,0,dataset_apia2022,1
Je recommande cette application à tous les sportifs,1,0,0,0,dataset_apia2022,1
"L'application est top. Jadore. Mais Depuis peu, quand je marche elle se met en pause sans que je men apercevoir et du coup les données de ma marche sont fausses.😥😥",1,1,0,0,dataset_apia2022,1
"Pratique mais données en kilomètres fausses Il m'annonce 7,4 km pour 20780 pas Le parcours en été refait avec un autre matériel il s'agissait de 11km 7",0,1,0,0,dataset_apia2022,1
"Bien qu utilisateur actif de l application sur mon ancien téléphone, le 
podomètre et le détecteur d activite ne fonctionnent pas sur mon Wiko view 
lite a moins que l application soit ouverte sur l' écran principal ce qui 
la rend inutile.",0,1,0,0,dataset_apia2022,1
Mauvaise apk En algerie elle es pas march carrément,1,1,0,0,dataset_apia2022,1
Interessant,1,0,0,0,dataset_apia2022,1
Complète et ludique,1,0,0,0,dataset_apia2022,1
Ne s'ouvre pas,0,1,0,0,dataset_apia2022,1
Quel dommage cette mise à jour. Je vois que je ne suis pas la seule dans cette situation. Je n'arrive plus à accéder à mon compte. J'ai désinstallé l'application. J'espère vivement que me problème sera résolu !,1,1,0,0,dataset_apia2022,1
Ça motive de marcher et crée une saine compétition,1,0,0,0,dataset_apia2022,1
Je peut pas m'inscrire dessu,0,1,0,0,dataset_apia2022,1
Je mes 5 étoile car il compte bien mes pas et ne me lâche jamais,1,0,0,1,dataset_apia2022,1
motivant !,1,0,0,0,dataset_apia2022,1
m'aide à garder la forme,0,0,0,1,dataset_apia2022,1
Impossible à desintaller,0,0,1,0,dataset_apia2022,1
"Connexion à l'application impossible. Après l'encodage du mot de passe et du code de vérification par SMS, l'animation tourne sans fin.",0,1,0,0,dataset_apia2022,1
Weight tracking eith calories was removed. This app is no longer useful to me.,1,0,1,0,dataset_apia2022,1
Ludique et utile !,1,0,0,0,dataset_apia2022,1
"Super application. Deux petits points à améliorer dans le mode ""activité vélo"" : - il faudrait que l'applicatif empêche le smartphone de passer en mode veille : il est très difficile et dangereux de réveiller son appareil en roulant ! - le compteur de vitesse est gradué jusqu'à 80 km/h. A part pour les pros, c'est une vitesse excessive. Il serait pratique d'avoir un paramètre qui permette de changer la vitesse maximum (à 40 kmh par exemple) afin de mieux visualiser sa vitesse réelle",1,0,1,0,dataset_apia2022,1
"Je ne peux plus l'utiliser depuis quelques mises à jour à cause de la nouvelle politique..  Ayant rooter mon portable une fois, y a un compteur qui s'est mis en place de manière définitive. Mais depuis je suis repassé sur un système d'exploitation propre et surtout officiel à samsung. Malgré cela un message me dit que mon Galaxy est toujours compromis. Résultat encore une application samsung sur j'utilisais qui se retrouve sur la touche. Comme knox.   Petit a petit mon Galaxy S6 se retrouve bridé juste parce que j'ai essayé le root une fois. Merci samsung, vous venez de perdre un utilisateur et probablement d'autre personne que j'aurais convaincue a ne pas vous soutenir.",1,1,0,0,dataset_apia2022,1
"Nul ! Je l'ai désinstallé ! Trop de données et informations demandées et en fin de compte ""rien !""",1,0,0,1,dataset_apia2022,1
C'est sympa cela pousse à aller plus loin,1,0,0,0,dataset_apia2022,1
Exelent,1,0,0,0,dataset_apia2022,1
Trop d'autorisation sur nouveau mobile et donc impossible à utiliser... donc télécharger un autre logiciel,1,0,1,0,dataset_apia2022,1
INTÉRESSENT 8,1,0,0,0,dataset_apia2022,1
J'adore cette application par contre je trouve qu'il manque des choses comme un compteur mois/semaine de km parcourus ainsi qu'un planificateur de parcours à faire soi même. Des possibilités de réglages Kcal Km et tours serait vraiment pas mal.... il faut plus la développer au nombre de personne qui utilise Samsung Health. Je l'utilise 6 fois par semaine et j'aimerais bien qu'il y est tout ça en plus pour pratiquer ma marche athlétique. Merci,1,0,1,1,dataset_apia2022,1
👍🏻👍🏻😍😍,1,0,0,0,dataset_apia2022,1
"Depuis ce matin, et je pense l'application de la dernière mise à jour, l'application ne fonctionne plus sur mon smartphone.",0,1,0,0,dataset_apia2022,1
Super et simple..bravo,1,0,0,0,dataset_apia2022,1
merveilleux,1,0,0,0,dataset_apia2022,1
très intéressant,1,0,0,0,dataset_apia2022,1
Bonjour le podomètre ne fonctionne pas correctement merci,0,1,0,0,dataset_apia2022,1
"Depuis quelques jours j'ai changé de téléphone, je n'arriveplus a me connecter. Après avoir rentré l'identification et le mot de passe, elle charge pendant plus de 30 min avant de se refermer. Et quand je la réouvre, elle me demande de me reconnecter !!!!! 🤔🤔🤔🙄🙄🙄",0,1,0,0,dataset_apia2022,1
A du mal à synchronisé depuis la mise à jour,0,1,0,0,dataset_apia2022,1
comment peux t'on récupérer son historique quand on change de tel Samsung ? pareil pour la montre.... Galaxy watch ? et son code ?,0,0,1,0,dataset_apia2022,1
"Bof, bof je n'arrive plus à enregistrer mes entraînements manuellement... c nul pourquoi avoir enlevé cette fonctionnalité ?",0,0,1,0,dataset_apia2022,1
Magnifique application je m'éclate,1,0,0,0,dataset_apia2022,1
"L'application était simple et assez complète auparavant, mais au fur et à mesure des nouvelles mises à jour des fonctionnalités utiles sont enlevées. J'ai donc téléchargé une version antérieure (6.10.5.031) trouvée sur le web pour l'installer et désactivé les mises à jour automatiques. Je peux ainsi utiliser les anciennes fonctions à nouveau, cette version étant ma préférée.",1,0,1,1,dataset_apia2022,1
ah c'est motivant,1,0,0,0,dataset_apia2022,1
Super application qui marche super bien. Mes qui depuis que j'ai changer de portable les notifications quand je cours son en Espagne (alors que je les paramétré en francais),1,1,0,0,dataset_apia2022,1
Je ne vois pas en quoi l'accès à mes contacts et mes photos est essentiel pour utiliser l'application. Je désinstalle.,0,0,1,1,dataset_apia2022,1
Ca ne marche pas !!!!!,0,1,0,0,dataset_apia2022,1
Une application qui propose un programme sportif très riche surtout pour un débutant,0,0,0,1,dataset_apia2022,1
motivant avoir bouger,0,0,0,1,dataset_apia2022,1
super et ludique en plus,1,0,0,0,dataset_apia2022,1
Question pourquoila perte ou la prise de poid n est plus accessible de semaine en semaine comme avant ?,0,0,1,0,dataset_apia2022,1
"Parmi tous les bémols qui ont déjà été cités, on ne peut plus créer/supprimer des activités manuellement aussi facilement, c'est dommage.",0,0,1,0,dataset_apia2022,1
"Depuis la mise à jour mon note 10 lite et ma watch 3 ne se synchronisent plus ???? J'ai réinstallé, vidé le cache et rien à faire. Je suis très mécontent tout fonctionnait si bien avant.",1,1,0,0,dataset_apia2022,1
nul nul nul,1,0,0,0,dataset_apia2022,1
